Numero_NF|Data_NF|Cliente|CNPJ_CPF|Endereco|Cidade|Estado|Item|Descricao|Qtd|Valor_Unitario
2294|1988-05-31|da Mata S.A.|15294388929|Avenida de Rezende, 6|da Luz de Vieira|PI|2|beatae|10|79.02
2294|1988-05-31|da Mata S.A.|15294388929|Avenida de Rezende, 6|da Luz de Vieira|PI|3|repellendus|1|88.84
2294|1988-05-31|da Mata S.A.|15294388929|Avenida de Rezende, 6|da Luz de Vieira|PI|4|minus|2|60.83
2294|1988-05-31|da Mata S.A.|15294388929|Avenida de Rezende, 6|da Luz de Vieira|PI|5|omnis|6|68.01
2294|1988-05-31|da Mata S.A.|15294388929|Avenida de Rezende, 6|da Luz de Vieira|PI|6|alias|7|96.35
2294|1988-05-31|da Mata S.A.|15294388929|Avenida de Rezende, 6|da Luz de Vieira|PI|7|optio|7|60.34
2294|1988-05-31|da Mata S.A.|15294388929|Avenida de Rezende, 6|da Luz de Vieira|PI|8|iste|4|35.83
2294|1988-05-31|da Mata S.A.|15294388929|Avenida de Rezende, 6|da Luz de Vieira|PI|9|optio|10|26.33
7575|1987-10-30|Lima Carvalho S/A|13190347532|Sítio Almeida, 50|Pinto do Amparo|PB|1|suscipit|10|73.97
7575|1987-10-30|Lima Carvalho S/A|13190347532|Sítio Almeida, 50|Pinto do Amparo|PB|2|veniam|10|26.73
7575|1987-10-30|Lima Carvalho S/A|13190347532|Sítio Almeida, 50|Pinto do Amparo|PB|3|officiis|2|41.5
7575|1987-10-30|Lima Carvalho S/A|13190347532|Sítio Almeida, 50|Pinto do Amparo|PB|4|at|4|91.91
7575|1987-10-30|Lima Carvalho S/A|13190347532|Sítio Almeida, 50|Pinto do Amparo|PB|5|natus|6|82.27
7575|1987-10-30|Lima Carvalho S/A|13190347532|Sítio Almeida, 50|Pinto do Amparo|PB|6|nihil|4|13.54
7575|1987-10-30|Lima Carvalho S/A|13190347532|Sítio Almeida, 50|Pinto do Amparo|PB|7|quae|3|42.11
7575|1987-10-30|Lima Carvalho S/A|13190347532|Sítio Almeida, 50|Pinto do Amparo|PB|8|ipsa|4|82.67
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|1|eos|9|25.84
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|2|deleniti|7|71.92
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|3|sunt|5|83.99
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|4|doloremque|1|45.19
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|5|fuga|2|57.71
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|6|explicabo|7|62.88
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|7|necessitatibus|10|85.22
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|8|earum|8|91.54
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|9|iusto|1|63.57
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|10|nihil|3|86.31
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|11|necessitatibus|2|14.72
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|12|quis|3|70.27
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|13|recusandae|9|96.77
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|14|aliquam|10|40.2
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|15|quo|9|59.05
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|16|fugiat|10|74.19
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|17|ad|2|33.36
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|18|saepe|7|15.66
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|19|itaque|8|64.6
6019|1956-06-05|Fogaça e Filhos|83055326257|Lagoa Pires, 27|Ribeiro de Duarte|RJ|20|eaque|7|34.84
8976|2001-09-20|Dias|46787145816|Vale Silveira, 233|Martins da Prata|MG|1|fugit|10|59.68
8976|2001-09-20|Dias|46787145816|Vale Silveira, 233|Martins da Prata|MG|2|non|3|76.77
8976|2001-09-20|Dias|46787145816|Vale Silveira, 233|Martins da Prata|MG|3|quasi|7|86.5
8976|2001-09-20|Dias|46787145816|Vale Silveira, 233|Martins da Prata|MG|4|atque|8|56.33
8976|2001-09-20|Dias|46787145816|Vale Silveira, 233|Martins da Prata|MG|5|veritatis|6|27.13
8976|2001-09-20|Dias|46787145816|Vale Silveira, 233|Martins da Prata|MG|6|suscipit|7|57.37
8976|2001-09-20|Dias|46787145816|Vale Silveira, 233|Martins da Prata|MG|7|molestiae|2|28.76
8976|2001-09-20|Dias|46787145816|Vale Silveira, 233|Martins da Prata|MG|8|iste|5|65.49
8976|2001-09-20|Dias|46787145816|Vale Silveira, 233|Martins da Prata|MG|9|nulla|1|49.55
8976|2001-09-20|Dias|46787145816|Vale Silveira, 233|Martins da Prata|MG|10|cupiditate|9|94.74
8976|2001-09-20|Dias|46787145816|Vale Silveira, 233|Martins da Prata|MG|11|dolor|2|81.09
8976|2001-09-20|Dias|46787145816|Vale Silveira, 233|Martins da Prata|MG|12|recusandae|2|69.52
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|1|eveniet|6|87.01
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|2|est|4|11.83
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|3|qui|1|18.18
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|4|eius|6|22.71
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|5|dolore|4|67.06
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|6|rerum|1|96.7
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|7|tempora|5|31.16
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|8|quos|4|62.79
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|9|maxime|9|91.84
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|10|excepturi|3|63.34
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|11|ducimus|5|24.44
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|12|animi|1|34.36
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|13|perspiciatis|10|32.03
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|14|molestias|3|42.7
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|15|a|2|60.04
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|16|quibusdam|5|94.17
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|17|repudiandae|2|74.2
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|18|quam|4|48.13
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|19|possimus|1|73.92
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|20|accusantium|1|31.21
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|21|enim|6|70.81
6636|1952-09-10|Melo e Filhos|92502565771|Vereda Pedro Miguel da Rocha, 75|Melo de Azevedo|PA|22|ab|4|73.43
8771|1963-04-15|Ramos|14030862916|Esplanada Francisco Lopes, 59|Souza|MS|1|aspernatur|1|33.36
8771|1963-04-15|Ramos|14030862916|Esplanada Francisco Lopes, 59|Souza|MS|2|quia|2|15.54
8771|1963-04-15|Ramos|14030862916|Esplanada Francisco Lopes, 59|Souza|MS|3|nobis|4|41.3
8771|1963-04-15|Ramos|14030862916|Esplanada Francisco Lopes, 59|Souza|MS|4|distinctio|1|30.48
8771|1963-04-15|Ramos|14030862916|Esplanada Francisco Lopes, 59|Souza|MS|5|nam|3|64.15
8771|1963-04-15|Ramos|14030862916|Esplanada Francisco Lopes, 59|Souza|MS|6|officiis|3|20.95
8771|1963-04-15|Ramos|14030862916|Esplanada Francisco Lopes, 59|Souza|MS|7|nam|5|61.72
8771|1963-04-15|Ramos|14030862916|Esplanada Francisco Lopes, 59|Souza|MS|8|dolorum|6|82.55
8771|1963-04-15|Ramos|14030862916|Esplanada Francisco Lopes, 59|Souza|MS|9|minus|4|33.81
8771|1963-04-15|Ramos|14030862916|Esplanada Francisco Lopes, 59|Souza|MS|10|eos|9|17.78
8771|1963-04-15|Ramos|14030862916|Esplanada Francisco Lopes, 59|Souza|MS|11|omnis|9|32.63
8771|1963-04-15|Ramos|14030862916|Esplanada Francisco Lopes, 59|Souza|MS|12|nihil|8|77.32
8771|1963-04-15|Ramos|14030862916|Esplanada Francisco Lopes, 59|Souza|MS|13|rem|10|25.51
8771|1963-04-15|Ramos|14030862916|Esplanada Francisco Lopes, 59|Souza|MS|14|numquam|5|40.72
8771|1963-04-15|Ramos|14030862916|Esplanada Francisco Lopes, 59|Souza|MS|15|culpa|4|35.0
1511|1962-07-15|Caldeira Ltda.|87469845129|Trecho de Vieira, 984|Pereira de Farias|RO|1|ad|8|56.5
1511|1962-07-15|Caldeira Ltda.|87469845129|Trecho de Vieira, 984|Pereira de Farias|RO|2|earum|6|99.39
1511|1962-07-15|Caldeira Ltda.|87469845129|Trecho de Vieira, 984|Pereira de Farias|RO|3|sequi|5|87.13
1511|1962-07-15|Caldeira Ltda.|87469845129|Trecho de Vieira, 984|Pereira de Farias|RO|4|cumque|1|13.2
1511|1962-07-15|Caldeira Ltda.|87469845129|Trecho de Vieira, 984|Pereira de Farias|RO|5|explicabo|3|20.66
1511|1962-07-15|Caldeira Ltda.|87469845129|Trecho de Vieira, 984|Pereira de Farias|RO|6|consequuntur|6|19.04
1511|1962-07-15|Caldeira Ltda.|87469845129|Trecho de Vieira, 984|Pereira de Farias|RO|7|quos|3|79.42
1511|1962-07-15|Caldeira Ltda.|87469845129|Trecho de Vieira, 984|Pereira de Farias|RO|8|autem|6|51.4
1511|1962-07-15|Caldeira Ltda.|87469845129|Trecho de Vieira, 984|Pereira de Farias|RO|9|deleniti|3|27.54
1511|1962-07-15|Caldeira Ltda.|87469845129|Trecho de Vieira, 984|Pereira de Farias|RO|10|aliquid|4|95.83
1511|1962-07-15|Caldeira Ltda.|87469845129|Trecho de Vieira, 984|Pereira de Farias|RO|11|assumenda|4|59.73
1511|1962-07-15|Caldeira Ltda.|87469845129|Trecho de Vieira, 984|Pereira de Farias|RO|12|odio|3|66.79
1511|1962-07-15|Caldeira Ltda.|87469845129|Trecho de Vieira, 984|Pereira de Farias|RO|13|earum|8|10.97
1511|1962-07-15|Caldeira Ltda.|87469845129|Trecho de Vieira, 984|Pereira de Farias|RO|14|libero|6|12.44
1511|1962-07-15|Caldeira Ltda.|87469845129|Trecho de Vieira, 984|Pereira de Farias|RO|15|numquam|2|65.38
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|1|autem|9|62.13
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|2|nihil|3|34.07
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|3|at|6|95.05
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|4|nostrum|10|63.18
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|5|debitis|2|87.43
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|6|non|8|89.81
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|7|impedit|4|42.05
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|8|sint|3|58.49
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|9|nisi|3|86.61
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|10|corporis|8|53.66
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|11|excepturi|5|20.2
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|12|nemo|6|17.09
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|13|velit|5|32.36
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|14|iure|9|40.62
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|15|quisquam|1|88.3
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|16|suscipit|4|52.1
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|17|necessitatibus|4|83.68
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|18|numquam|9|49.38
6256|1986-01-14|Moura Alves e Filhos|55268828090|Feira Ribeiro, 372|Costela dos Dourados|AL|19|tempore|1|21.64
5890|2003-08-31|Gomes|88417136949|Núcleo de Porto, 507|Pires de Jesus|PB|1|blanditiis|6|76.65
5890|2003-08-31|Gomes|88417136949|Núcleo de Porto, 507|Pires de Jesus|PB|2|voluptas|10|22.76
5890|2003-08-31|Gomes|88417136949|Núcleo de Porto, 507|Pires de Jesus|PB|3|deleniti|10|59.19
5890|2003-08-31|Gomes|88417136949|Núcleo de Porto, 507|Pires de Jesus|PB|4|quas|2|13.26
