Numero_NF|Data_NF|Cliente|CNPJ_CPF|Endereco|Cidade|Estado|Item|Descricao|Qtd|Valor_Unitario
2035|2002-01-13|Rocha|28877202171|Favela Monteiro|Cardoso|GO|13|aperiam|5|58.2
2035|2002-01-13|Rocha|28877202171|Favela Monteiro|Cardoso|GO|14|nesciunt|5|74.86
2035|2002-01-13|Rocha|28877202171|Favela Monteiro|Cardoso|GO|15|fugit|8|38.26
2035|2002-01-13|Rocha|28877202171|Favela Monteiro|Cardoso|GO|16|quidem|2|38.6
2035|2002-01-13|Rocha|28877202171|Favela Monteiro|Cardoso|GO|17|reprehenderit|10|95.11
2035|2002-01-13|Rocha|28877202171|Favela Monteiro|Cardoso|GO|18|commodi|5|57.18
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|1|alias|6|11.68
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|2|necessitatibus|8|28.01
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|3|similique|4|21.16
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|4|debitis|5|26.65
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|5|architecto|9|58.37
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|6|illum|4|59.33
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|7|amet|7|68.77
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|8|dolorum|5|21.67
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|9|veniam|6|23.5
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|10|quidem|6|81.05
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|11|nihil|9|65.22
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|12|incidunt|3|38.46
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|13|maxime|1|90.64
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|14|odio|7|39.44
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|15|fuga|10|11.35
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|16|nam|9|14.09
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|17|quasi|1|10.4
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|18|ipsa|4|39.28
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|19|illum|2|53.11
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|20|doloribus|5|93.36
9117|1942-10-03|Pires S.A.|17632858168|Col�nia Farias, 82|da Cruz de Jesus|PE|21|modi|7|23.84
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|1|quae|7|10.86
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|2|quo|4|61.89
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|3|beatae|8|27.47
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|4|perspiciatis|10|82.77
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|5|iste|10|81.04
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|6|saepe|9|44.15
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|7|sed|9|15.81
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|8|voluptate|8|29.66
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|9|veritatis|1|35.3
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|10|cumque|1|53.63
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|11|aliquid|7|31.16
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|12|nemo|8|59.6
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|13|saepe|9|98.36
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|14|debitis|8|16.64
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|15|quam|10|72.08
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|16|eum|7|37.84
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|17|atque|10|84.03
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|18|repudiandae|1|89.02
8820|1940-04-29|Ara�jo S/A|91502916578|Largo Ramos, 86|da Rocha Alegre|PI|19|sed|8|90.27
3457|1965-07-27|Freitas Ltda.|67134758327|Estrada de Viana, 113|Campos|SP|1|est|10|87.77
3457|1965-07-27|Freitas Ltda.|67134758327|Estrada de Viana, 113|Campos|SP|2|ullam|2|79.97
3457|1965-07-27|Freitas Ltda.|67134758327|Estrada de Viana, 113|Campos|SP|3|quae|9|84.98
3457|1965-07-27|Freitas Ltda.|67134758327|Estrada de Viana, 113|Campos|SP|4|laudantium|1|82.76
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|1|perspiciatis|9|93.25
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|2|repudiandae|7|40.01
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|3|totam|7|92.46
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|4|maiores|4|37.34
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|5|atque|8|73.05
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|6|nemo|6|64.93
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|7|iusto|6|64.93
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|8|magnam|1|93.74
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|9|porro|2|27.94
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|10|porro|1|47.03
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|11|sit|5|98.27
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|12|eaque|10|40.91
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|13|voluptatum|4|42.78
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|14|odio|1|44.66
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|15|ex|2|95.03
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|16|unde|10|54.8
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|17|est|2|51.15
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|18|eius|10|50.53
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|19|nihil|9|60.21
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|20|sunt|1|35.54
4160|1999-06-18|Ramos|30404660037|Largo Yasmin Fernandes, 27|Cardoso|RO|21|excepturi|6|89.49
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|1|optio|2|51.86
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|2|architecto|9|60.78
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|3|eius|5|43.96
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|4|itaque|1|40.9
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|5|cum|10|92.41
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|6|similique|4|25.89
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|7|hic|9|98.65
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|8|mollitia|2|36.82
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|9|labore|2|71.85
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|10|ipsam|10|77.84
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|11|esse|3|95.77
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|12|nulla|3|23.46
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|13|blanditiis|2|95.88
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|14|aspernatur|7|82.34
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|15|earum|8|28.03
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|16|doloremque|8|59.1
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|17|exercitationem|9|10.2
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|18|dolor|6|56.06
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|19|possimus|3|84.84
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|20|totam|6|32.05
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|21|nam|3|70.78
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|22|tenetur|2|18.89
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|23|eum|5|23.32
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|24|quam|6|79.57
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|25|aspernatur|10|82.99
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|26|ipsam|10|28.71
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|27|sed|3|37.85
8807|1990-05-31|Peixoto|52551735791|Parque de Pereira, 7|Mendes|PB|28|ex|10|42.15
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|1|temporibus|10|31.33
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|2|ratione|1|47.9
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|3|odio|1|26.91
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|4|accusamus|8|72.4
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|5|dolorum|3|16.2
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|6|expedita|5|42.06
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|7|quidem|1|49.18
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|8|repudiandae|6|57.95
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|9|aperiam|7|29.43
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|10|impedit|2|36.63
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|11|veniam|3|96.81
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|12|rem|5|39.72
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|13|labore|3|51.41
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|14|quisquam|2|25.07
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|15|et|8|46.42
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|16|quaerat|10|38.74
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|17|eveniet|5|72.6
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|18|minus|2|45.39
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|19|voluptas|6|94.47
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|20|animi|7|70.61
3325|1980-07-06|da Mota Ferreira - EI|91902035404|Recanto Peixoto, 76|Oliveira Alegre|DF|21|et|5|85.3
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|1|sequi|9|64.17
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|2|recusandae|6|13.8
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|3|omnis|9|93.41
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|4|culpa|9|44.79
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|5|repellat|4|92.35
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|6|molestias|5|66.16
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|7|at|6|45.56
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|8|ipsum|4|89.57
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|9|fuga|3|31.71
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|10|non|8|75.94
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|11|consequatur|7|23.74
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|12|voluptates|2|10.73
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|13|ad|2|52.82
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|14|id|3|66.43
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|15|earum|7|29.48
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|16|magni|10|67.09
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|17|non|1|43.19
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|18|consequuntur|1|56.14
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|19|omnis|8|39.72
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|20|esse|3|36.53
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|21|accusamus|2|83.83
4517|1988-08-27|da Cunha|58228713202|Setor Francisco Novaes, 15|Monteiro de Mendes|AL|22|voluptatibus|8|23.69
4561|1940-11-21|Moreira Monteiro S.A.|98599422691|Feira da Mata, 8|Vieira|DF|1|labore|7|57.34
4561|1940-11-21|Moreira Monteiro S.A.|98599422691|Feira da Mata, 8|Vieira|DF|2|dolorum|8|39.59
4561|1940-11-21|Moreira Monteiro S.A.|98599422691|Feira da Mata, 8|Vieira|DF|3|dolorum|1|48.23
4561|1940-11-21|Moreira Monteiro S.A.|98599422691|Feira da Mata, 8|Vieira|DF|4|sed|5|71.63
4561|1940-11-21|Moreira Monteiro S.A.|98599422691|Feira da Mata, 8|Vieira|DF|5|impedit|8|51.34
4561|1940-11-21|Moreira Monteiro S.A.|98599422691|Feira da Mata, 8|Vieira|DF|6|dolorum|8|99.63
4561|1940-11-21|Moreira Monteiro S.A.|98599422691|Feira da Mata, 8|Vieira|DF|7|vitae|3|88.35
4561|1940-11-21|Moreira Monteiro S.A.|98599422691|Feira da Mata, 8|Vieira|DF|8|possimus|7|90.16
4561|1940-11-21|Moreira Monteiro S.A.|98599422691|Feira da Mata, 8|Vieira|DF|9|pariatur|4|99.9
4561|1940-11-21|Moreira Monteiro S.A.|98599422691|Feira da Mata, 8|Vieira|DF|10|magni|8|80.84
4561|1940-11-21|Moreira Monteiro S.A.|98599422691|Feira da Mata, 8|Vieira|DF|11|molestias|8|71.92
4561|1940-11-21|Moreira Monteiro S.A.|98599422691|Feira da Mata, 8|Vieira|DF|12|repellendus|1|67.17
4561|1940-11-21|Moreira Monteiro S.A.|98599422691|Feira da Mata, 8|Vieira|DF|13|iusto|4|82.98
4561|1940-11-21|Moreira Monteiro S.A.|98599422691|Feira da Mata, 8|Vieira|DF|14|debitis|7|92.09
4561|1940-11-21|Moreira Monteiro S.A.|98599422691|Feira da Mata, 8|Vieira|DF|15|quas|8|20.74
4561|1940-11-21|Moreira Monteiro S.A.|98599422691|Feira da Mata, 8|Vieira|DF|16|eligendi|9|39.48
4561|1940-11-21|Moreira Monteiro S.A.|98599422691|Feira da Mata, 8|Vieira|DF|17|occaecati|10|66.02
4561|1940-11-21|Moreira Monteiro S.A.|98599422691|Feira da Mata, 8|Vieira|DF|18|vitae|7|61.56
8405|1950-02-21|Rodrigues da Cruz S.A.|96550908905|Parque Alana Arag�o|da Mata de Azevedo|PI|1|praesentium|9|95.01
8405|1950-02-21|Rodrigues da Cruz S.A.|96550908905|Parque Alana Arag�o|da Mata de Azevedo|PI|2|ipsum|6|11.26
8405|1950-02-21|Rodrigues da Cruz S.A.|96550908905|Parque Alana Arag�o|da Mata de Azevedo|PI|3|consequatur|1|45.17
8405|1950-02-21|Rodrigues da Cruz S.A.|96550908905|Parque Alana Arag�o|da Mata de Azevedo|PI|4|ipsum|8|18.13
8405|1950-02-21|Rodrigues da Cruz S.A.|96550908905|Parque Alana Arag�o|da Mata de Azevedo|PI|5|et|4|67.09
8405|1950-02-21|Rodrigues da Cruz S.A.|96550908905|Parque Alana Arag�o|da Mata de Azevedo|PI|6|impedit|9|85.36
8405|1950-02-21|Rodrigues da Cruz S.A.|96550908905|Parque Alana Arag�o|da Mata de Azevedo|PI|7|dignissimos|3|62.16
8405|1950-02-21|Rodrigues da Cruz S.A.|96550908905|Parque Alana Arag�o|da Mata de Azevedo|PI|8|pariatur|9|13.94
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|1|nobis|7|77.6
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|2|quasi|9|82.59
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|3|consequatur|9|94.55
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|4|impedit|2|12.38
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|5|accusamus|6|41.65
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|6|placeat|5|59.32
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|7|qui|8|94.7
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|8|pariatur|8|50.71
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|9|quasi|9|76.6
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|10|nulla|1|51.0
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|11|cumque|5|80.34
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|12|nesciunt|2|47.73
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|13|odit|4|73.83
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|14|ducimus|4|21.75
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|15|error|5|89.93
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|16|cumque|1|75.59
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|17|minus|7|59.13
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|18|itaque|3|84.02
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|19|praesentium|4|62.62
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|20|laudantium|9|80.29
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|21|asperiores|10|51.1
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|22|in|9|12.64
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|23|molestias|7|59.52
6047|1946-06-11|Correia e Filhos|10683771403|Largo Sarah da Concei��o, 11|Fernandes|PE|24|in|10|48.6
3327|2001-08-25|Peixoto - ME|32755377494|Condom�nio de Ribeiro, 73|Rezende|PE|1|temporibus|5|10.66
3327|2001-08-25|Peixoto - ME|32755377494|Condom�nio de Ribeiro, 73|Rezende|PE|2|magni|6|43.95
3327|2001-08-25|Peixoto - ME|32755377494|Condom�nio de Ribeiro, 73|Rezende|PE|3|culpa|10|69.63
3327|2001-08-25|Peixoto - ME|32755377494|Condom�nio de Ribeiro, 73|Rezende|PE|4|in|5|59.57
3327|2001-08-25|Peixoto - ME|32755377494|Condom�nio de Ribeiro, 73|Rezende|PE|5|at|7|60.7
3327|2001-08-25|Peixoto - ME|32755377494|Condom�nio de Ribeiro, 73|Rezende|PE|6|fugiat|10|38.21
3327|2001-08-25|Peixoto - ME|32755377494|Condom�nio de Ribeiro, 73|Rezende|PE|7|enim|6|76.59
3327|2001-08-25|Peixoto - ME|32755377494|Condom�nio de Ribeiro, 73|Rezende|PE|8|illum|7|19.5
3327|2001-08-25|Peixoto - ME|32755377494|Condom�nio de Ribeiro, 73|Rezende|PE|9|autem|9|84.14
3327|2001-08-25|Peixoto - ME|32755377494|Condom�nio de Ribeiro, 73|Rezende|PE|10|officiis|2|54.93
3327|2001-08-25|Peixoto - ME|32755377494|Condom�nio de Ribeiro, 73|Rezende|PE|11|ut|1|80.58
3327|2001-08-25|Peixoto - ME|32755377494|Condom�nio de Ribeiro, 73|Rezende|PE|12|quo|4|92.53
3327|2001-08-25|Peixoto - ME|32755377494|Condom�nio de Ribeiro, 73|Rezende|PE|13|cupiditate|3|60.27
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|1|illum|6|67.6
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|2|ducimus|2|40.31
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|3|nesciunt|1|93.39
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|4|corporis|8|99.14
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|5|minus|2|55.44
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|6|nam|8|54.38
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|7|maiores|4|71.1
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|8|in|3|97.19
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|9|provident|6|31.87
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|10|eveniet|4|73.33
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|11|rerum|2|54.23
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|12|error|5|66.3
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|13|voluptas|8|38.05
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|14|eaque|9|25.13
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|15|dicta|7|69.44
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|16|vitae|6|68.23
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|17|maxime|6|93.39
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|18|repellat|1|11.28
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|19|eius|7|90.26
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|20|vitae|10|51.62
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|21|quae|6|74.72
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|22|officia|9|85.93
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|23|dolorum|7|99.5
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|24|animi|7|62.57
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|25|ad|5|56.94
5304|1992-05-18|Santos Carvalho - ME|15376033502|Vale de Teixeira, 17|Gomes|PR|26|veniam|5|53.11
